547,264,12,8
550,265,12,8
553,266,12,8
555,267,12,8
558,268,12,8
559,269,13,8
562,271,12,8
564,272,13,8
566,273,13,8
569,276,13,8
569,279,13,8
569,283,13,8
569,285,13,9
569,288,13,9
569,290,13,9
568,292,12,9
567,294,13,9
564,296,13,9
563,298,13,9
560,298,13,8
558,299,13,9
557,300,12,9
556,301,13,8
558,302,13,9
560,305,13,9
563,306,13,9
565,308,13,9
567,309,12,9
569,311,13,9
570,312,13,9
572,313,13,9
573,314,13,9
575,315,13,9
577,316,13,9
578,318,13,9
579,319,14,9
580,320,14,9
581,320,13,9
582,322,13,9
583,322,13,9
584,323,14,9
585,324,13,9
586,325,13,9
585,327,14,9
585,328,14,9
586,330,14,9
586,331,13,9
585,332,13,9
585,332,14,9
585,333,13,9
583,332,14,9
582,330,14,9
580,327,14,9
580,325,13,10
578,323,13,9
577,322,14,9
578,321,14,10
578,321,14,9
577,319,14,9
577,319,14,10
576,318,14,9
576,318,14,9
575,317,14,10
574,315,14,9
573,313,14,10
573,310,14,10
572,308,13,10
572,305,13,10
572,303,13,9
570,300,14,10
570,297,13,9
570,294,13,9
568,292,14,9
568,290,14,9
568,288,14,9
568,285,13,9
568,283,13,9
567,282,14,9
565,280,13,10
564,278,15,9
564,276,15,9
564,275,15,9
564,275,15,10
564,276,15,9
564,276,15,9
566,276,15,9
565,277,15,10
565,278,15,10
565,280,15,10
563,281,14,10
560,281,14,9
556,282,14,9
552,283,15,9
552,286,14,9
552,289,15,9
553,292,15,9
554,295,15,9
555,299,15,9
557,302,15,9
558,306,14,9
559,310,14,9
560,313,15,9
561,317,14,9
561,320,15,9
562,323,14,9
562,325,14,9
562,328,14,9
562,329,14,9
563,330,14,9
562,331,15,10
562,334,15,9
562,335,15,10
562,335,15,9
563,337,15,9
563,338,16,9
563,340,15,9
563,342,15,9
563,342,15,9
564,341,15,9
564,338,15,9
565,336,15,10
564,334,15,9
564,333,15,10
564,331,15,9
565,330,15,9
565,329,16,9
568,328,14,9
569,327,15,9
572,326,15,9
573,325,15,10
577,325,14,9
579,325,15,9
582,324,14,9
583,323,15,10
586,322,15,9
585,322,15,9
586,322,15,9
588,322,15,9
589,321,15,9
591,319,15,9
594,318,14,9
597,317,15,9
601,317,15,9
606,316,14,9
610,315,14,9
614,314,15,9
617,312,14,9
620,308,14,10
622,305,15,9
623,301,15,9
625,297,15,9
628,293,15,9
629,289,15,9
629,287,15,9
632,286,14,10
633,284,13,9
633,282,13,9
635,280,14,9
636,279,14,9
635,277,15,9
634,276,15,10
633,275,14,10
631,273,15,10
630,273,15,10
630,273,14,10
629,274,14,9
629,276,14,10
629,279,14,10
628,280,14,10
627,283,14,10
627,286,15,10
630,289,14,10
634,290,14,10
629,288,13,10
635,291,13,10
637,293,14,10
636,295,14,10
637,297,15,10
639,299,14,10
639,302,15,10
639,303,14,10
640,304,14,10
640,305,15,10
641,306,14,10
642,306,13,10
640,306,15,10
644,309,14,10
646,310,14,10
651,311,14,10
655,311,14,10
656,312,14,10
658,312,14,10
661,312,14,10
662,312,14,10
665,311,13,10
664,311,15,10
668,311,13,10
668,310,15,10
670,310,15,10
672,309,15,10
673,309,15,10
673,308,16,10
674,306,16,10
675,304,17,10
678,302,16,10
679,300,17,10
680,298,17,10
683,296,17,10
684,295,18,10
684,292,17,10
685,291,17,10
685,289,18,10
686,288,17,10
686,286,18,10
687,285,17,10
687,283,18,10
688,282,17,10
689,282,17,10
689,281,17,10
690,280,17,10
690,279,17,10
689,279,17,10
691,279,16,10
691,278,17,10
692,278,17,10
693,280,17,10
694,281,17,10
695,281,16,10
696,282,18,10
698,282,17,10
698,284,18,10
700,284,17,10
697,284,17,10
695,284,18,10
694,284,17,10
693,285,16,10
689,285,17,10
688,286,17,10
686,286,17,10
685,286,17,10
683,287,17,10
681,287,17,10
679,287,17,10
677,288,17,10
674,288,18,10
672,289,18,10
671,289,17,10
670,289,18,10
670,291,17,10
670,291,17,10
668,292,18,10
670,294,17,10
671,294,17,10
672,294,16,10
671,295,17,10
671,296,17,10
672,297,16,10
672,297,16,10
671,298,16,10
669,297,16,10
669,298,16,10
667,298,16,10
666,299,16,10
666,300,17,10
665,299,17,11
665,300,17,11
663,300,17,11
662,300,18,11
662,300,17,11
661,300,17,11
660,300,17,11
660,300,16,11
660,300,16,11
658,300,17,11
658,300,17,11
658,300,17,11
658,300,16,11
657,300,16,11
657,300,16,11
656,300,18,11
656,300,18,11
656,300,16,11
656,300,17,11
654,300,18,11
654,301,19,11
655,301,18,11
655,301,19,11
653,301,20,11
655,300,19,11
653,300,21,12
654,300,20,12
653,299,20,12
653,300,20,12
651,300,21,12
650,300,22,12
649,301,23,12
649,300,23,12
650,300,23,12
649,301,23,12
649,301,25,12
649,301,22,11
649,302,22,12
645,302,24,12
644,302,23,12
644,302,23,12
643,303,23,11
643,303,23,11
642,303,24,12
642,305,24,12
640,305,25,12
641,308,23,12
641,309,24,12
641,310,24,12
640,311,24,12
639,313,25,12
639,314,25,12
638,314,25,12
637,315,24,11
634,316,26,11
634,316,25,12
633,316,26,12
633,317,25,12
633,317,24,12
632,318,24,11
631,318,25,12
630,319,25,12
627,320,27,11
627,320,25,11
625,321,26,11
625,321,25,12
625,322,25,11
625,323,24,11
623,323,26,11
620,323,27,12
618,324,28,11
619,324,27,11
619,325,26,11
618,326,26,11
618,326,27,11
618,326,27,11
618,326,26,11
618,325,27,11
620,324,26,11
620,324,25,11
618,323,27,11
628,322,21,12
628,320,24,11
628,317,26,12
631,315,27,11
633,312,28,11
634,306,28,11
643,303,25,11
651,298,26,12
653,294,27,12
659,290,28,12
661,285,31,11
666,282,31,11
665,280,36,11
675,278,31,11
680,276,30,11
683,274,29,11
683,271,30,11
687,270,28,11
688,269,29,11
686,270,32,11
689,273,30,12
688,275,31,11
691,279,31,11
689,281,33,11
693,284,31,12
695,286,29,11
693,291,32,11
693,295,32,11
693,299,33,11
690,304,36,11
691,309,36,11
691,314,39,12
694,317,36,11
695,321,35,11
692,323,38,11
691,325,40,11
688,326,39,11
686,327,41,11
683,328,41,12
680,328,40,11
679,328,40,11
677,328,39,11
676,327,38,11
672,325,41,12
666,323,43,11
667,321,39,11
664,319,40,11
662,317,39,11
657,315,42,11
656,313,41,11
656,311,39,11
651,309,42,12
648,307,43,11
645,305,43,11
644,304,42,11
642,302,42,12
642,301,39,11
638,299,40,11
640,298,38,11
637,297,39,11
636,296,39,11
634,294,40,11
634,294,38,11
630,292,41,11
629,291,40,11
628,290,40,11
628,290,39,11
627,289,40,11
625,288,41,12
623,288,42,11
622,288,42,11
621,288,42,12
620,288,43,12
619,288,43,11
618,288,43,12
619,289,42,11
618,289,43,11
620,290,42,11
620,291,42,11
618,292,43,11
617,293,44,12
618,294,43,11
618,295,43,12
618,297,43,12
619,299,42,11
619,300,43,11
622,302,43,11
623,304,43,11
622,306,43,12
624,308,42,11
625,311,42,11
626,314,43,11
627,316,42,11
627,319,43,12
628,321,42,11
629,324,41,11
629,327,42,12
629,329,42,11
631,332,41,11
631,335,41,11
629,337,41,11
629,340,41,12
629,343,41,12
631,345,41,11
631,347,41,12
629,350,40,12
631,352,39,11
634,354,39,11
635,355,39,11
634,357,39,11
632,359,40,11
632,361,40,11
632,362,41,12
634,363,41,11
632,365,40,12
631,366,41,11
629,367,42,12
628,369,42,12
629,370,40,11
628,371,42,11
628,372,42,11
627,372,41,11
627,374,40,12
627,374,43,12
626,375,42,11
626,376,42,12
627,377,42,12
627,377,42,12
624,377,44,11
626,378,42,12
626,379,43,11
623,379,45,11
624,379,43,12
625,379,43,12
626,380,42,12
627,380,42,11
626,380,43,12
628,380,42,12
625,381,44,11
627,382,42,11
627,382,41,12
627,382,42,12
626,382,42,11
627,383,41,12
626,383,43,12
626,383,44,12
626,384,44,12
626,384,44,12
627,384,43,12
626,384,44,12
625,383,43,12
625,381,42,11
623,380,44,12
626,380,41,12
623,378,43,12
623,376,43,12
621,375,42,12
623,374,42,12
621,373,43,12
623,372,41,12
623,371,41,12
620,369,45,12
621,369,43,12
620,367,43,12
622,366,41,12
621,365,42,12
622,364,41,12
621,363,42,12
622,362,41,12
622,361,41,12
623,361,39,12
623,359,41,12
622,358,41,12
622,356,42,12
623,355,42,12
624,354,42,12
625,354,41,12
627,353,41,12
628,353,39,12
629,352,39,13
630,351,40,12
629,350,41,12
630,349,40,12
629,348,42,12
631,347,39,13
632,347,39,12
632,346,40,12
632,346,40,12
633,346,40,13
632,345,42,12
634,345,40,12
635,344,37,13
636,343,39,12
638,344,38,13
640,344,38,12
641,346,38,12
646,347,37,12
650,348,39,12
655,347,40,13
663,349,36,12
667,348,38,13
674,350,36,12
681,350,34,13
688,352,33,12
688,352,34,12
690,352,32,12
693,352,32,12
697,353,31,12
698,353,32,12
701,354,32,12
702,354,33,12
702,354,34,12
701,353,34,12
701,352,33,12
701,352,31,12
702,352,31,12
702,352,31,12
702,352,31,12
700,352,32,12
700,351,32,12
700,351,31,13
700,350,32,12
704,350,29,12
705,350,29,12
707,350,30,12
707,349,30,12
708,349,30,13
709,349,31,12
710,349,30,12
712,348,30,12
713,348,30,12
714,348,30,12
717,347,28,12
714,345,30,12
712,344,30,12
709,342,30,12
709,340,31,12
708,339,30,12
708,337,31,12
708,335,29,12
706,333,29,12
704,332,29,12
703,330,29,12
703,329,28,12
702,328,29,12
702,327,29,12
702,326,28,12
702,325,28,12
702,324,29,12
701,323,29,12
703,324,28,12
706,323,28,12
707,323,29,12
710,323,28,12
712,323,28,12
712,322,29,12
713,322,28,12
713,322,29,12
715,322,27,12
715,321,29,12
717,321,28,12
717,320,27,12
718,320,28,12
718,320,29,12
719,319,27,12
720,319,28,12
720,320,28,12
721,319,28,12
722,319,26,13
722,319,28,12
721,319,28,12
722,319,28,12
722,320,28,12
723,320,27,13
722,320,29,12
722,320,29,12
722,319,28,12
722,319,28,12
721,319,28,12
719,319,27,13
720,319,27,12
719,320,29,12
720,320,28,12
723,321,27,12
724,321,29,12
725,322,28,12
727,324,31,12
730,326,30,12
734,328,28,12
738,328,28,12
741,329,28,12
741,329,30,12
742,330,29,12
742,330,30,12
742,332,30,12
743,333,28,12
744,335,27,12
745,337,29,12
744,338,28,12
744,339,28,12
743,341,30,12
745,344,29,12
746,347,29,12
746,350,28,12
744,353,29,12
745,356,29,13
745,359,28,12
745,361,27,12
745,363,27,13
744,365,29,12
744,366,28,12
743,367,28,12
742,367,29,12
740,367,29,11
741,367,29,12
739,365,27,12
735,363,29,12
732,361,29,12
730,359,27,12
726,357,29,12
723,356,28,12
722,354,28,12
721,353,30,12
721,352,27,12
721,352,28,12
720,352,26,12
719,351,28,12
719,350,28,12
720,350,27,12
719,349,27,12
719,348,26,12
718,348,27,12
718,347,27,12
717,346,26,12
716,346,26,12
717,346,24,12
717,347,24,12
717,347,24,12
717,348,24,12
716,348,24,12
715,347,25,12
713,347,26,12
713,346,26,12
711,346,27,12
713,347,25,12
712,346,26,12
714,346,23,12
713,346,24,12
714,346,24,12
713,346,26,12
714,346,25,12
714,346,26,12
714,346,24,12
713,347,25,12
712,346,28,12
712,346,27,12
710,346,28,12
710,346,27,12
711,346,27,12
710,346,26,12
710,346,26,12
708,348,27,12
708,349,27,12
706,349,28,12
706,350,26,12
705,350,26,12
702,350,29,12
702,350,27,12
701,351,28,12
700,352,27,12
700,351,27,12
700,353,27,12
698,353,28,12
698,355,29,12
699,356,27,12
698,357,26,12
697,357,27,12
696,358,25,12
694,359,26,12
694,361,27,12
694,363,28,12
695,364,27,12
697,366,27,12
696,367,29,12
699,369,26,12
699,370,29,12
701,372,28,12
702,373,27,12
702,374,29,12
705,374,29,12
709,372,27,12
711,370,28,12
713,369,29,12
716,366,28,12
719,361,28,12
722,356,28,12
725,350,27,12
725,344,29,12
727,338,29,12
728,333,29,12
729,330,29,12
729,328,29,12
730,326,29,12
730,326,30,12
731,327,28,12
730,328,28,13
