448,5,259,206
451,10,267,203
455,13,269,201
464,15,263,197
469,17,262,191
475,17,260,188
480,15,258,187
484,15,258,186
486,14,259,187
486,17,262,187
490,18,265,188
491,19,265,187
494,20,266,189
495,21,268,192
496,23,270,194
493,19,277,201
496,26,276,200
493,24,280,206
495,28,280,203
491,23,283,209
494,29,281,204
495,29,280,206
499,26,278,209
501,29,274,208
504,25,273,211
500,27,274,211
502,27,271,212
500,25,273,213
499,28,274,209
494,23,278,214
492,25,279,213
489,26,280,212
486,19,279,220
485,25,280,218
485,22,276,221
485,19,274,220
490,16,267,215
494,13,259,212
494,8,257,212
497,3,255,218
495,5,264,226
497,-4,258,236
490,20,278,222
508,12,254,231
505,10,249,238
474,73,272,218
483,64,271,218
473,43,269,217
495,26,237,240
496,36,238,239
493,19,236,251
494,29,234,249
501,41,231,239
497,37,227,238
496,23,224,237
497,37,220,222
497,28,225,219
502,29,229,220
510,14,240,222
495,-3,247,217
491,-9,245,217
485,-10,244,216
483,-3,238,222
482,30,247,227
479,48,257,224
477,39,270,216
477,21,271,232
472,19,275,237
474,27,277,228
475,20,269,232
478,21,266,224
481,21,265,218
482,23,263,212
483,18,262,212
482,19,263,209
478,22,267,207
476,18,271,209
476,21,274,205
476,19,273,206
475,19,277,204
475,18,278,205
477,17,276,204
478,19,279,200
480,20,279,198
480,24,278,195
479,20,280,198
480,22,280,198
481,21,280,198
485,18,281,202
484,23,284,200
483,18,285,203
492,22,277,201
492,20,274,203
494,21,271,205
493,20,270,206
494,23,268,205
489,21,271,208
485,22,278,210
479,20,285,211
480,23,289,207
481,23,294,211
478,22,299,213
479,24,304,215
475,23,310,219
478,28,306,213
478,21,308,217
478,23,306,216
483,24,305,218
480,24,309,223
481,20,309,225
485,26,310,225
485,22,310,230
492,27,305,225
495,28,306,226
495,24,303,232
498,26,304,233
497,26,307,236
500,23,302,238
503,30,305,235
501,26,307,240
507,33,304,236
508,28,303,240
512,28,300,239
510,25,303,242
515,28,301,238
514,24,298,238
512,30,302,238
515,25,302,241
515,24,298,241
515,21,299,242
516,20,300,246
519,18,299,247
526,29,302,245
523,22,303,250
527,21,299,258
532,25,287,255
538,39,288,252
534,44,296,259
536,41,295,262
534,46,298,258
528,59,302,251
532,56,297,254
528,60,299,255
517,57,300,257
521,58,300,259
518,51,301,260
523,51,301,256
523,57,307,250
520,52,305,250
522,38,303,250
520,50,311,247
525,39,304,247
526,29,289,242
523,39,298,245
523,41,298,242
521,40,300,243
518,37,298,245
519,30,293,245
518,41,298,241
515,41,295,243
515,41,292,243
509,41,294,243
507,40,292,242
500,40,298,242
498,38,297,243
491,38,301,245
485,36,300,249
478,43,310,246
471,35,310,251
465,45,317,240
461,37,321,242
461,38,310,234
455,36,316,232
456,32,314,232
450,28,315,235
448,34,314,226
453,34,308,229
452,37,305,228
445,41,310,224
451,28,299,237
449,29,307,238
454,28,308,238
454,22,314,239
457,18,312,234
463,24,311,221
469,20,309,220
476,19,305,214
483,14,296,209
490,10,291,210
500,10,286,208
496,8,289,207
500,6,285,206
502,9,278,202
508,10,276,203
496,14,276,210
507,22,277,213
502,33,283,213
498,44,290,208
