110	111	37	116
112	108	38	120
116	109	36	115
114	110	36	115
116	110	36	113
115	111	36	113
115	111	36	113
114	111	36	113
114	110	36	113
114	112	35	111
116	114	34	107
116	115	35	111
118	114	36	113
122	117	34	109
122	115	36	113
123	115	35	111
124	119	34	107
125	119	32	103
123	122	32	100
119	119	33	105
116	122	32	100
114	122	32	100
110	120	31	99
108	120	32	100
105	119	33	105
105	121	32	100
103	123	31	99
105	123	30	95
103	122	29	93
101	117	30	95
100	114	29	93
99	114	29	91
98	114	28	89
95	111	29	93
96	108	30	95
100	108	29	91
101	109	28	87
100	105	26	84
96	100	28	87
96	103	26	84
88	107	25	81
81	106	25	81
77	103	25	81
76	102	26	84
76	106	26	82
74	111	26	82
62	112	26	82
73	110	25	79
73	99	26	82
73	87	25	81
73	84	25	81
75	83	26	82
83	90	25	81
85	109	25	81
95	125	25	81
106	133	26	84
105	129	28	87
114	119	26	84
126	100	26	82
134	97	25	79
132	103	25	81
130	121	25	81
131	129	26	82
122	145	25	81
101	152	25	79
105	132	26	82
96	111	26	82
94	108	25	79
93	111	24	76
88	119	23	75
92	128	24	78
107	134	24	78
109	124	25	79
123	104	24	78
134	96	24	78
143	86	24	76
139	86	25	79
136	99	24	76
132	116	24	78
123	123	23	75
100	123	24	78
99	107	25	81
88	99	24	78
91	102	25	81
93	113	24	78
94	118	24	76
111	129	23	73
121	128	23	75
124	118	23	73
135	106	23	75
141	106	23	73
141	107	23	73
139	115	23	75
142	128	23	73
138	139	22	70
124	131	23	72
124	120	23	75
119	114	23	73
118	116	22	70
115	118	23	73
114	123	23	72
117	126	22	70
123	130	22	70
121	133	22	69
117	129	23	72
115	114	23	72
119	112	23	73
117	114	23	72
115	117	23	72
118	125	22	70
107	127	22	69
91	115	23	72
98	97	23	75
77	85	23	73
69	82	23	73
67	84	23	73
67	95	22	70
75	104	23	72
107	114	23	75
119	115	23	73
132	109	23	72
162	95	23	75
183	101	23	72
185	113	22	69
190	128	21	66
187	136	21	66
181	136	21	67
151	140	21	67
143	127	22	70
132	117	22	69
125	118	23	72
119	120	22	69
116	120	22	70
120	128	21	67
127	134	22	69
131	131	23	72
138	115	23	75
140	103	23	75
152	92	23	72
154	89	22	69
153	93	21	67
152	105	20	65
134	115	21	66
119	113	21	66
116	107	21	67
114	95	21	66
110	88	22	69
118	92	21	67
123	98	22	69
128	99	23	72
137	110	22	69
143	117	21	67
148	119	20	65
158	105	21	67
161	98	21	66
158	97	21	66
152	102	20	65
148	113	21	67
138	124	21	66
117	125	22	69
117	113	22	70
108	104	22	69
108	98	21	66
119	97	22	69
127	102	22	69
145	112	21	66
152	117	20	64
161	122	21	66
170	111	20	65
183	91	21	67
190	90	20	65
181	94	20	65
178	100	20	64
175	108	21	66
152	111	22	69
146	114	21	66
130	101	21	67
116	94	20	65
116	94	21	66
117	100	20	65
122	107	20	65
134	117	20	64
154	126	19	61
163	118	20	62
172	109	19	61
186	101	18	59
184	103	19	61
174	106	20	62
171	113	19	60
159	122	20	62
141	127	19	60
128	123	19	60
111	105	18	59
100	95	19	60
99	95	19	61
102	96	19	60
107	98	20	62
117	104	20	65
128	101	21	66
139	88	21	67
152	75	20	65
159	73	20	62
159	71	20	65
154	73	21	66
147	89	20	64
131	105	20	64
106	116	21	66
104	113	20	64
89	105	19	61
74	101	20	64
79	102	21	66
79	106	20	64
92	111	20	64
97	113	19	61
101	110	20	64
117	95	20	65
138	76	20	62
150	70	20	65
149	79	20	62
150	86	20	65
140	101	20	65
116	103	21	66
104	101	21	66
84	89	20	65
75	87	20	62
65	87	20	62
65	90	20	65
70	100	20	65
88	108	20	62
101	103	20	62
107	103	19	60
129	91	20	62
149	78	20	62
154	78	19	60
147	91	19	61
135	107	18	59
124	116	18	56
98	121	18	59
95	117	18	58
83	105	19	60
82	101	18	58
90	98	18	59
96	100	18	56
104	103	18	59
120	104	18	58
121	96	18	58
126	95	18	56
136	83	18	58
141	76	18	59
143	70	19	61
