698	360	202	210
698	360	202	210
698	359	202	210
701	360	198	206
701	359	198	206
701	358	198	206
701	357	198	206
701	356	198	206
701	355	198	206
700	354	198	206
700	353	198	206
702	354	194	202
702	353	194	202
702	352	194	202
702	351	194	202
702	350	194	202
701	349	194	202
703	349	190	198
703	348	190	198
703	347	190	198
703	346	190	198
701	343	194	202
703	344	190	198
703	343	190	198
702	342	190	198
702	341	190	198
702	340	190	198
704	342	187	194
702	339	190	198
704	340	187	194
702	337	190	198
704	339	187	194
704	338	187	194
703	338	187	194
703	337	187	194
703	336	187	194
703	335	187	194
703	335	187	194
702	334	187	194
702	334	187	194
702	333	187	194
701	333	187	194
701	332	187	194
701	332	187	194
700	331	187	194
700	331	187	194
698	328	190	198
699	330	187	194
697	328	190	198
698	329	187	194
698	329	187	194
698	329	187	194
697	329	187	194
696	328	187	194
694	326	190	198
695	328	187	194
695	328	187	194
694	328	187	194
694	328	187	194
693	328	187	194
692	328	187	194
692	328	187	194
691	328	187	194
691	328	187	194
690	328	187	194
690	328	187	194
689	328	187	194
689	328	187	194
688	328	187	194
685	327	190	198
684	326	190	198
684	326	190	198
685	328	187	194
683	326	190	198
682	326	190	198
683	328	187	194
681	326	190	198
680	326	190	198
679	326	190	198
678	326	190	198
678	326	190	198
677	326	190	198
676	327	190	198
675	327	190	198
675	327	190	198
672	325	194	202
671	325	194	202
673	327	190	198
672	327	190	198
671	327	190	198
668	325	194	202
667	325	194	202
667	325	194	202
668	327	190	198
665	325	194	202
664	325	194	202
662	324	198	206
661	324	198	206
660	324	198	206
661	325	194	202
659	324	198	206
657	324	198	206
657	324	198	206
656	324	198	206
656	324	198	206
656	323	198	206
656	323	198	206
656	323	198	206
657	323	198	206
657	322	198	206
657	322	198	206
657	322	198	206
657	322	198	206
657	321	198	206
657	321	198	206
656	320	198	206
655	320	198	206
654	319	198	206
654	319	198	206
650	316	202	210
649	316	202	210
648	316	202	210
647	316	202	210
646	317	202	210
645	317	202	210
643	317	202	210
642	317	202	210
641	317	202	210
640	317	202	210
639	317	202	210
636	316	206	214
637	318	202	210
635	316	206	214
634	316	206	214
633	316	206	214
633	317	206	214
630	315	210	218
629	315	210	218
629	315	210	218
632	318	206	214
629	316	210	218
629	316	210	218
630	316	210	218
630	316	210	218
631	316	210	218
631	316	210	218
632	316	210	218
633	316	210	218
633	316	210	218
635	316	210	218
636	316	210	218
637	316	210	218
639	316	210	218
640	316	210	218
639	314	214	223
641	314	214	223
643	314	214	223
644	314	214	223
646	314	214	223
649	315	214	223
653	317	210	218
653	315	214	223
655	315	214	223
658	315	214	223
661	315	214	223
663	315	214	223
666	314	214	223
668	314	214	223
671	314	214	223
675	314	214	223
677	314	214	223
680	314	214	223
682	314	214	223
682	311	219	227
686	311	219	227
689	311	219	227
691	311	219	227
694	311	219	227
696	311	219	227
700	311	219	227
703	311	219	227
703	309	223	232
706	310	223	232
710	312	219	227
711	310	223	232
714	309	223	232
716	309	223	232
718	309	223	232
721	310	223	232
724	310	223	232
726	309	223	232
726	307	227	236
729	307	227	236
731	307	227	236
734	307	227	236
736	307	227	236
736	304	232	241
738	304	232	241
743	307	227	236
744	305	232	241
746	305	232	241
748	305	232	241
750	305	232	241
752	306	232	241
751	303	237	246
754	306	232	241
752	303	237	246
754	306	232	241
753	306	232	241
749	306	232	241
747	306	232	241
743	306	232	241
739	306	232	241
732	304	237	246
728	306	232	241
720	304	237	246
713	304	237	246
706	304	237	246
699	304	237	246
685	297	246	256
683	304	237	246
674	301	241	251
666	301	241	251
658	302	241	251
648	302	241	251
639	302	241	251
630	302	241	251
622	303	241	251
610	299	246	256
603	303	241	251
592	300	246	256
584	301	246	256
576	301	246	256
569	302	246	256
561	303	246	256
551	301	251	261
544	302	251	261
538	303	251	261
533	304	251	261
523	302	256	266
517	303	256	266
508	298	267	277
505	299	267	277
504	303	261	272
503	305	261	272
502	306	261	272
500	305	267	277
502	306	267	277
504	308	267	277
509	310	267	277
512	312	267	277
515	314	267	277
518	315	267	277
517	313	272	283
521	314	272	283
517	309	283	294
521	310	283	294
526	314	277	288
529	315	277	288
532	316	277	288
535	316	277	288
534	314	283	294
536	314	283	294
538	315	283	294
541	316	283	294
539	312	289	300
541	312	289	300
542	313	289	300
544	313	289	300
547	313	289	300
552	317	283	294
550	314	289	300
552	313	289	300
558	317	283	294
553	310	294	306
558	313	289	300
555	309	294	306
564	317	283	294
558	309	294	306
556	304	300	312
565	311	289	300
562	307	294	306
563	307	294	306
569	310	289	300
567	306	294	306
568	305	294	306
569	304	294	306
566	300	300	312
571	304	294	306
569	299	300	312
570	298	300	312
574	301	294	306
576	301	294	306
577	300	294	306
578	300	294	306
579	299	294	306
580	298	294	306
581	297	294	306
582	297	294	306
587	299	289	300
588	299	289	300
588	298	289	300
588	297	289	300
590	297	289	300
588	291	294	306
592	294	289	300
596	298	283	294
594	292	289	300
598	296	283	294
600	295	283	294
601	294	283	294
602	293	283	294
603	292	283	294
603	291	283	294
604	289	283	294
606	288	283	294
605	287	283	294
607	286	283	294
610	288	277	288
607	284	283	294
608	283	283	294
612	285	277	288
613	284	277	288
611	280	283	294
614	282	277	288
615	281	277	288
616	280	277	288
617	279	277	288
617	278	277	288
618	276	277	288
618	275	277	288
619	274	277	288
620	273	277	288
624	276	272	283
621	271	277	288
624	274	272	283
624	273	272	283
625	272	272	283
625	272	272	283
629	274	267	277
626	269	272	283
626	269	272	283
626	268	272	283
629	271	267	277
629	270	267	277
629	269	267	277
632	271	261	272
629	267	267	277
629	266	267	277
629	265	267	277
629	264	267	277
629	263	267	277
631	266	261	272
628	262	267	277
627	260	267	277
629	263	261	272
629	262	261	272
628	261	261	272
631	264	256	266
634	267	251	261
630	262	256	266
629	261	256	266
628	260	256	266
628	260	256	266
627	258	256	266
626	257	256	266
625	257	256	266
625	256	256	266
624	255	256	266
623	253	256	266
622	253	256	266
621	252	256	266
620	251	256	266
622	254	251	261
620	253	251	261
619	252	251	261
615	248	256	266
617	250	251	261
616	250	251	261
612	245	256	266
613	248	251	261
611	248	251	261
610	247	251	261
608	246	251	261
606	245	251	261
602	241	256	266
601	240	256	266
599	239	256	266
600	242	251	261
595	238	256	266
593	238	256	266
594	241	251	261
590	237	256	266
590	240	251	261
588	240	251	261
586	239	251	261
584	239	251	261
583	238	251	261
581	238	251	261
580	241	246	256
577	238	251	261
574	237	251	261
572	237	251	261
570	237	251	261
567	237	251	261
565	237	251	261
565	239	246	256
561	237	251	261
558	237	251	261
555	237	251	261
553	237	251	261
551	237	251	261
549	237	251	261
547	237	251	261
544	237	251	261
542	237	251	261
542	240	246	256
538	237	251	261
536	237	251	261
533	238	251	261
534	241	246	256
526	236	256	266
525	236	256	266
523	237	256	266
520	238	256	266
518	239	256	266
519	243	251	261
518	244	251	261
513	242	256	266
507	239	261	272
505	241	261	272
507	246	256	266
508	251	251	261
507	252	251	261
502	251	256	266
503	256	251	261
499	254	256	266
497	256	256	266
492	255	261	272
490	257	261	272
491	262	256	266
489	264	256	266
484	263	261	272
485	269	256	266
480	268	261	272
476	267	267	277
477	272	261	272
474	272	267	277
476	277	261	272
474	279	261	272
474	282	261	272
470	281	267	277
467	280	272	283
466	282	272	283
466	285	272	283
466	288	272	283
465	290	272	283
466	293	272	283
466	295	272	283
466	299	272	283
463	297	277	288
466	303	272	283
463	302	277	288
464	304	277	288
465	308	277	288
466	310	277	288
464	310	283	294
465	313	283	294
468	319	277	288
472	326	272	283
470	325	277	288
468	325	283	294
471	330	277	288
470	330	283	294
473	337	277	288
474	339	277	288
473	339	283	294
470	338	289	300
471	340	289	300
476	348	283	294
477	351	283	294
474	349	289	300
475	350	289	300
476	352	289	300
477	353	289	300
478	354	289	300
479	354	289	300
480	353	289	300
482	353	289	300
483	353	289	300
480	350	294	306
485	354	289	300
482	350	294	306
484	350	294	306
485	350	294	306
486	350	294	306
488	351	294	306
489	351	294	306
490	352	294	306
489	348	300	312
489	348	300	312
490	348	300	312
491	348	300	312
496	353	294	306
493	345	306	318
502	353	294	306
504	353	294	306
505	354	294	306
502	346	306	318
508	350	300	312
511	351	300	312
511	348	306	318
514	349	306	318
521	353	300	312
529	359	294	306
527	351	306	318
530	352	306	318
536	357	300	312
540	358	300	312
541	355	306	318
547	360	300	312
551	360	300	312
554	361	300	312
557	362	300	312
561	363	300	312
561	359	306	318
563	360	306	318
566	361	306	318
566	357	312	325
573	363	306	318
572	359	312	325
578	365	306	318
581	367	306	318
583	368	306	318
586	370	306	318
586	366	312	325
591	372	306	318
589	368	312	325
595	374	306	318
595	370	312	325
597	371	312	325
599	371	312	325
600	372	312	325
596	364	325	338
605	373	312	325
603	368	319	331
608	372	312	325
606	367	319	331
605	362	325	338
611	365	319	331
612	364	319	331
617	368	312	325
612	359	325	338
617	363	319	331
616	357	325	338
621	360	319	331
622	359	319	331
624	359	319	331
625	358	319	331
627	356	319	331
631	359	312	325
633	357	312	325
634	356	312	325
632	349	319	331
637	351	312	325
638	349	312	325
640	347	312	325
641	345	312	325
641	343	312	325
642	341	312	325
646	343	306	318
647	341	306	318
647	339	306	318
648	337	306	318
651	338	300	312
651	336	300	312
651	334	300	312
654	337	294	306
654	335	294	306
655	332	294	306
655	330	294	306
656	329	294	306
656	327	294	306
656	326	294	306
656	324	294	306
657	323	294	306
662	331	283	294
662	331	283	294
664	335	277	288
660	326	289	300
663	330	283	294
665	334	277	288
665	334	277	288
666	334	277	288
666	335	277	288
665	336	277	288
665	337	277	288
668	343	272	283
667	345	272	283
664	344	277	288
664	347	277	288
666	353	272	283
664	356	272	283
663	359	272	283
664	366	267	277
660	366	272	283
662	373	267	277
660	377	267	277
661	384	261	272
659	390	261	272
658	394	261	272
662	406	251	261
659	406	256	266
658	410	256	266
657	414	256	266
657	418	256	266
658	425	251	261
659	432	246	256
656	430	251	261
655	433	251	261
656	437	246	256
654	439	246	256
657	444	241	251
655	445	241	251
654	446	241	251
656	450	237	246
654	451	237	246
653	452	237	246
653	453	237	246
652	454	237	246
