470.500000,316.500000,305.000000,211.000000
461.500000,318.500000,305.000000,211.000000
468.420474,317.420474,305.000000,211.000000
468.420474,317.420474,305.000000,211.000000
469.897817,317.420474,305.000000,211.000000
470.191139,317.420474,305.000000,211.000000
472.026972,318.426534,305.000000,211.000000
473.796642,318.507612,305.000000,211.000000
473.188329,318.297174,305.000000,211.000000
474.271242,318.496483,305.000000,211.000000
474.085619,322.315309,305.000000,211.000000
473.804086,322.934322,305.000000,211.000000
473.159321,323.441091,305.000000,211.000000
472.618757,325.014277,305.000000,211.000000
474.413577,325.014277,305.000000,211.000000
475.397981,325.014277,305.000000,211.000000
476.463643,327.699944,305.000000,211.000000
481.144571,327.251877,305.000000,211.000000
485.593931,328.314748,305.000000,211.000000
490.252278,327.508436,305.000000,211.000000
493.690456,325.356266,305.000000,211.000000
496.274184,325.867812,305.000000,211.000000
497.713130,322.176692,305.000000,211.000000
496.972351,322.133814,305.000000,211.000000
497.200735,321.033657,305.000000,211.000000
497.200735,320.867143,305.000000,211.000000
497.200735,317.871757,305.000000,211.000000
497.200735,318.541690,305.000000,211.000000
493.484122,315.240678,305.000000,211.000000
491.270852,311.533778,305.000000,211.000000
483.554890,306.807742,305.000000,211.000000
481.028899,304.751006,305.000000,211.000000
482.108774,304.890408,305.000000,211.000000
482.486760,305.555095,305.000000,211.000000
481.196799,305.056884,305.000000,211.000000
479.931445,305.841655,305.000000,211.000000
476.603367,302.970760,305.000000,211.000000
473.397227,302.558470,305.000000,211.000000
472.562265,299.837266,305.000000,211.000000
471.854635,299.904095,305.000000,211.000000
471.854635,299.875164,305.000000,211.000000
471.114373,297.251252,305.000000,211.000000
471.353083,295.691268,305.000000,211.000000
471.743632,294.922916,305.000000,211.000000
469.080947,294.488865,305.000000,211.000000
469.510140,294.918058,305.000000,211.000000
465.676444,291.988950,305.000000,211.000000
464.103035,291.442349,305.000000,211.000000
464.595047,294.006234,305.000000,211.000000
463.368974,293.638472,305.000000,211.000000
462.525214,291.379916,305.000000,211.000000
461.610658,292.264865,305.000000,211.000000
462.668271,291.476370,305.000000,211.000000
459.654759,291.280741,305.000000,211.000000
458.004125,291.070446,305.000000,211.000000
457.719832,289.619475,305.000000,211.000000
453.134367,286.892654,305.000000,211.000000
454.289931,287.644755,305.000000,211.000000
450.349227,283.934055,305.000000,211.000000
450.767715,281.338699,305.000000,211.000000
449.697856,279.318697,305.000000,211.000000
451.264746,280.438877,305.000000,211.000000
452.420136,279.853072,305.000000,211.000000
453.073631,279.443519,305.000000,211.000000
454.307737,279.836680,305.000000,211.000000
457.471830,279.332098,305.000000,211.000000
460.631143,281.285284,305.000000,211.000000
463.084871,281.168089,305.000000,211.000000
469.505863,282.715735,305.000000,211.000000
469.965201,281.213921,305.000000,211.000000
471.692219,279.612176,305.000000,211.000000
472.815034,278.169067,305.000000,211.000000
475.244211,278.093837,305.000000,211.000000
478.570699,278.093837,305.000000,211.000000
481.812773,278.093837,305.000000,211.000000
482.666114,278.073738,305.000000,211.000000
487.391417,278.061803,305.000000,211.000000
491.327860,277.252741,305.000000,211.000000
495.415699,277.209810,305.000000,211.000000
499.501122,276.362435,305.000000,211.000000
503.335584,276.362435,305.000000,211.000000
505.027717,276.328200,305.000000,211.000000
508.744206,276.328200,305.000000,211.000000
513.517925,276.328200,305.000000,211.000000
517.275942,276.328200,305.000000,211.000000
521.987209,276.328200,305.000000,211.000000
524.312551,276.328200,305.000000,211.000000
525.290458,276.298417,305.000000,211.000000
527.598983,276.298417,305.000000,211.000000
530.244025,276.279796,305.000000,211.000000
530.413895,276.194861,305.000000,211.000000
531.249336,276.194861,305.000000,211.000000
531.249336,275.462512,305.000000,211.000000
531.254219,275.457629,305.000000,211.000000
531.295643,275.416205,305.000000,211.000000
531.323130,275.388717,305.000000,211.000000
529.717978,274.598461,305.000000,211.000000
527.713016,273.359094,305.000000,211.000000
524.813767,273.301432,305.000000,211.000000
522.979185,273.242827,305.000000,211.000000
521.853282,273.064798,305.000000,211.000000
519.911159,272.697475,305.000000,211.000000
518.739726,271.790485,305.000000,211.000000
517.556564,271.568099,305.000000,211.000000
513.887382,271.212076,305.000000,211.000000
512.714847,271.653866,305.000000,211.000000
511.602915,271.645502,305.000000,211.000000
510.639489,271.526905,305.000000,211.000000
509.842381,271.234684,305.000000,211.000000
509.189401,271.117369,305.000000,211.000000
508.626731,271.295326,305.000000,211.000000
508.057495,271.443402,305.000000,211.000000
507.458180,271.603441,305.000000,211.000000
507.293106,271.661354,305.000000,211.000000
506.248235,272.048525,305.000000,211.000000
506.686104,273.065143,305.000000,211.000000
506.266628,277.065143,305.000000,211.000000
506.253470,277.065143,305.000000,211.000000
505.657392,277.065143,305.000000,211.000000
505.252888,277.065143,305.000000,211.000000
504.278087,279.398003,305.000000,211.000000
503.336293,282.120325,305.000000,211.000000
502.505002,282.120325,305.000000,211.000000
501.409897,282.120325,305.000000,211.000000
501.409897,284.208013,305.000000,211.000000
501.409897,285.352573,305.000000,211.000000
501.409897,285.932674,305.000000,211.000000
502.049656,286.445332,305.000000,211.000000
502.674850,287.946054,305.000000,211.000000
501.118848,286.390053,305.000000,211.000000
501.948376,287.989875,305.000000,211.000000
502.625552,287.311472,305.000000,211.000000
503.183355,287.311472,305.000000,211.000000
503.779147,287.311472,305.000000,211.000000
504.380644,287.311472,305.000000,211.000000
504.943167,287.311472,305.000000,211.000000
504.943167,287.311472,305.000000,211.000000
504.943167,287.311472,305.000000,211.000000
505.563819,287.311472,305.000000,211.000000
505.563819,287.311472,305.000000,211.000000
506.175590,287.311472,305.000000,211.000000
506.738802,287.311472,305.000000,211.000000
507.342247,287.914917,305.000000,211.000000
510.034583,287.914917,305.000000,211.000000
510.730711,288.745467,305.000000,211.000000
511.287459,288.745467,305.000000,211.000000
513.210196,289.365369,305.000000,211.000000
513.210196,289.839958,305.000000,211.000000
515.072928,290.451974,305.000000,211.000000
515.072928,291.047291,305.000000,211.000000
515.072928,291.496644,305.000000,211.000000
516.577387,292.474878,305.000000,211.000000
515.806373,292.607975,305.000000,211.000000
515.806373,292.730983,305.000000,211.000000
515.806373,292.906885,305.000000,211.000000
515.806373,293.131390,305.000000,211.000000
515.806373,293.345758,305.000000,211.000000
516.079603,293.618987,305.000000,211.000000
516.434841,293.974225,305.000000,211.000000
516.844242,294.383626,305.000000,211.000000
516.844242,294.795400,305.000000,211.000000
517.357908,294.795400,305.000000,211.000000
517.966825,294.142945,305.000000,211.000000
517.966825,294.142945,305.000000,211.000000
518.717025,294.142945,305.000000,211.000000
518.717025,294.142945,305.000000,211.000000
519.989127,294.797542,305.000000,211.000000
522.600387,294.797542,305.000000,211.000000
522.600387,294.797542,305.000000,211.000000
524.743551,294.797542,305.000000,211.000000
528.011227,294.797542,305.000000,211.000000
528.011227,294.797542,305.000000,211.000000
530.856859,295.590439,305.000000,211.000000
534.089298,295.590439,305.000000,211.000000
535.043684,295.590439,305.000000,211.000000
538.458974,295.590439,305.000000,211.000000
541.299960,297.772312,305.000000,211.000000
541.299960,297.566412,305.000000,211.000000
543.755890,297.291015,305.000000,211.000000
546.182586,299.385648,305.000000,211.000000
549.436178,300.817999,305.000000,211.000000
552.396826,300.645934,305.000000,211.000000
554.406693,300.489901,305.000000,211.000000
555.409690,301.492898,305.000000,211.000000
556.811578,302.114947,305.000000,211.000000
557.054206,302.400954,305.000000,211.000000
559.136174,302.596522,305.000000,211.000000
562.634286,302.906005,305.000000,211.000000
566.741045,302.875781,305.000000,211.000000
567.342392,302.874862,305.000000,211.000000
569.103542,303.092716,305.000000,211.000000
570.173706,303.269661,305.000000,211.000000
570.603143,304.224496,305.000000,211.000000
571.414115,303.514004,305.000000,211.000000
573.116438,301.861980,305.000000,211.000000
572.740308,302.621095,305.000000,211.000000
573.830935,301.016822,305.000000,211.000000
574.228569,300.414873,305.000000,211.000000
577.778038,299.877626,305.000000,211.000000
577.492326,299.298253,305.000000,211.000000
580.418606,300.613113,305.000000,211.000000
