185.000000,144.000000,71.000000,148.000000
185.000000,144.000000,71.000000,148.000000
183.000000,144.000000,71.000000,148.000000
180.000000,144.000000,71.000000,148.000000
181.000000,144.000000,71.000000,148.000000
182.000000,144.000000,71.000000,148.000000
180.157476,144.328260,70.685048,147.343481
178.314253,143.655063,70.371494,146.689874
178.470335,142.980417,70.059330,146.039167
178.625724,143.304327,69.748551,145.391346
176.780425,143.626801,69.439151,144.746399
174.934439,142.947844,69.131123,144.104312
174.087769,143.267463,68.824461,143.465074
172.226871,143.557421,68.546258,142.885158
172.365410,143.846208,68.269179,142.307585
172.503390,144.133827,67.993220,141.732347
168.640811,144.420283,67.718377,141.159434
163.777678,144.705581,67.444645,140.588837
161.913990,144.989727,67.172019,140.020547
158.049752,145.272723,66.900495,139.454554
152.157386,145.497087,66.685227,139.005826
150.264674,145.720729,66.470652,138.558542
147.371616,146.943651,66.256767,138.112698
142.478215,147.165856,66.043571,137.668288
138.584470,148.387346,65.831060,137.225308
134.690383,149.608123,65.619233,136.783754
130.795956,149.828190,65.408088,136.343620
128.817417,150.872925,65.365167,136.254150
127.838863,151.917630,65.322274,136.164739
125.860296,152.962307,65.279408,136.075387
122.881714,155.006954,65.236572,135.986093
121.903119,156.051571,65.193763,135.896858
119.924509,158.096160,65.150982,135.807681
117.945885,160.140719,65.108229,135.718563
115.964148,162.178788,65.071704,135.642424
113.982401,164.216836,65.035198,135.566329
110.000643,165.254862,64.998713,135.490276
109.018876,166.292867,64.962249,135.414265
108.037098,167.330851,64.925805,135.338297
105.055309,167.368814,64.889381,135.262372
104.073511,168.406755,64.852978,135.186490
103.058108,168.374648,64.883784,135.250705
103.042698,168.342525,64.914604,135.314950
103.027280,169.310387,64.945439,135.379226
102.011855,169.278234,64.976289,135.443532
100.996423,170.246066,65.007153,135.507869
98.980984,170.213882,65.038032,135.572236
98.965537,170.181683,65.068926,135.636634
98.960988,171.172200,65.078025,135.655600
97.956438,171.162715,65.087124,135.674569
96.951887,171.153230,65.096226,135.693540
96.947336,171.143743,65.105328,135.712514
96.942784,171.134254,65.114432,135.731491
96.938232,171.124765,65.123536,135.750470
95.933679,170.115274,65.132643,135.769452
95.900777,170.046690,65.198446,135.906619
95.867842,168.978037,65.264315,136.043925
95.834874,168.909315,65.330252,136.181369
92.801873,168.840524,65.396254,136.318953
91.768838,167.771663,65.462324,136.456675
91.735770,167.702732,65.528460,136.594536
88.702669,167.633732,65.594663,136.732537
85.684967,167.596832,65.630067,136.806337
83.667255,167.559912,65.665490,136.880176
83.649534,167.522972,65.700932,136.954056
82.631803,168.486012,65.736394,137.027975
81.614063,168.449033,65.771874,137.101935
81.596313,169.412033,65.807374,137.175934
81.578554,169.375013,65.842893,137.249973
82.546705,169.308624,65.906591,137.382753
82.514825,169.242170,65.970351,137.515660
82.482914,169.175652,66.034172,137.648697
83.450972,168.109069,66.098055,137.781862
83.419000,168.042422,66.162000,137.915156
83.386996,167.975711,66.226007,138.048579
83.354962,167.908935,66.290076,138.182131
83.349077,167.896669,66.301845,138.206663
84.343192,167.884400,66.313616,138.231200
83.337305,167.872130,66.325389,138.255741
83.331418,167.859857,66.337164,138.280286
84.325529,167.847582,66.348942,138.304836
85.319640,167.835305,66.360721,138.329390
86.313749,167.823026,66.372502,138.353948
87.309548,168.814269,66.380904,138.371461
88.305347,169.805512,66.389306,138.388976
89.301145,171.796754,66.397709,138.406493
90.296943,172.787994,66.406114,138.424012
91.292740,174.779233,66.414519,138.441533
92.288537,175.770471,66.422926,138.459057
93.284333,176.761709,66.431334,138.476583
94.335209,177.867760,66.329582,138.264481
94.386007,178.973648,66.227986,138.052704
95.436727,180.079375,66.126546,137.841251
96.487369,180.184939,66.025261,137.630122
97.537934,181.290342,65.924131,137.419316
98.588422,182.395583,65.823157,137.208833
98.638832,183.500663,65.722336,136.998673
99.679780,183.586021,65.640439,136.827958
100.720678,183.671272,65.558644,136.657456
100.761524,183.756417,65.476951,136.487166
101.802320,184.841456,65.395360,136.317089
103.843065,184.926388,65.313871,136.147223
104.883759,185.011215,65.232483,135.977569
105.924402,185.095937,65.151196,135.808127
108.142478,185.550518,64.715043,134.898964
110.359095,187.002057,64.281810,133.995886
111.574261,187.450572,63.851478,133.098855
112.787987,188.896086,63.424026,132.207829
114.000282,189.338616,62.999436,131.322767
115.211156,189.778184,62.577688,130.443631
116.420618,190.214810,62.158763,129.570380
117.608220,191.605866,61.783561,128.788268
119.794688,191.994562,61.410623,128.010876
120.980032,192.380911,61.039936,127.238177
122.164256,193.764929,60.671487,126.470143
123.347369,194.146628,60.305262,125.706744
123.529376,194.526023,59.941248,124.947953
124.710285,193.903129,59.579431,124.193742
124.788047,194.065225,59.423906,123.869551
125.865606,194.226898,59.268787,123.546205
124.942963,194.388148,59.114074,123.223703
123.020118,194.548978,58.959764,122.902043
122.097071,194.709388,58.805857,122.581223
122.173824,194.869380,58.652352,122.261241
122.250376,195.028953,58.499247,121.942093
120.223269,194.972449,58.553461,122.055102
119.196138,194.915892,58.607725,122.168215
119.168980,194.859283,58.662039,122.281433
118.141798,194.802622,58.716403,122.394757
117.114591,193.745908,58.770818,122.508185
116.087358,193.689141,58.825284,122.621718
117.060100,193.632322,58.879799,122.735356
116.009533,193.526914,58.980934,122.946171
115.958879,192.421326,59.082241,123.157348
115.908138,192.315556,59.183723,123.368888
115.857310,192.209604,59.285379,123.580791
115.806395,192.103471,59.387210,123.793058
115.755392,191.997155,59.489216,124.005690
115.704302,191.890657,59.591397,124.218687
116.886626,193.270714,59.226748,123.458573
118.067835,193.648445,58.864330,122.703110
119.247935,195.023865,58.504130,121.952271
120.426933,196.396987,58.146134,121.206025
122.604836,197.767827,57.790328,120.464347
122.781650,199.136397,57.436700,119.727206
122.957382,200.502712,57.085236,118.994577
123.146576,201.897089,56.706847,118.205822
122.334517,202.288852,56.330966,117.422296
119.521211,202.678018,55.957577,116.643964
116.706669,203.064605,55.586663,115.870790
115.890896,202.448629,55.218207,115.102742
115.073903,201.830108,54.852194,114.339785
115.255697,199.209058,54.488607,113.581885
114.497135,198.712337,54.005731,112.575326
114.736433,199.211156,53.527134,111.577688
114.973611,199.705555,53.052779,110.588891
115.208687,200.195572,52.582627,109.608856
115.441679,200.681247,52.116642,108.637506
115.672607,201.162618,51.654786,107.674765
116.901488,201.639722,51.197023,106.720555
119.931923,201.703163,51.136154,106.593673
123.962321,201.766529,51.075358,106.466943
127.992683,201.829819,51.014633,106.340362
131.023009,201.893034,50.953981,106.213933
135.053299,201.956173,50.893401,106.087653
144.083553,202.019238,50.832893,105.961524
155.113771,202.082228,50.772457,105.835544
163.996155,201.837056,51.007689,106.325887
171.877994,201.590749,51.244011,106.818502
178.759286,201.343300,51.481428,107.313399
185.640028,201.094706,51.719945,107.810589
191.520217,200.844959,51.959566,108.310082
197.399851,200.594055,52.200298,108.811890
202.278927,201.341989,52.442146,109.316022
206.121704,201.014256,52.756593,109.971489
209.963538,200.684557,53.072925,110.630886
213.804423,200.352882,53.391154,111.294237
217.644354,201.019218,53.711291,111.961565
222.483326,199.683553,54.033348,112.632894
