141	73	27	34
140	73	29	36
140	73	29	37
141	74	28	36
141	74	29	37
141	74	28	36
142	74	29	36
142	74	28	37
142	74	28	37
142	74	28	37
144	73	29	38
145	74	27	35
145	74	28	36
146	74	28	35
146	74	29	36
146	74	29	36
146	74	30	38
147	74	30	37
147	74	30	37
147	74	30	37
149	72	32	39
150	72	31	38
150	72	32	40
153	73	31	38
154	72	31	39
155	71	31	39
156	70	33	41
159	72	31	37
162	72	30	37
162	72	30	37
170	73	28	35
169	73	28	35
170	73	28	35
171	73	28	35
172	73	28	36
174	73	26	35
174	71	28	38
175	74	26	35
176	73	26	37
176	73	26	37
178	73	26	35
178	72	27	37
177	72	27	35
178	72	27	35
178	71	28	36
178	72	27	36
178	71	27	37
178	73	25	35
178	73	25	34
178	73	25	34
175	72	26	36
174	71	27	37
173	73	27	36
172	73	27	36
171	73	27	35
169	72	27	36
166	70	30	39
163	71	30	37
162	72	28	35
162	72	28	35
154	72	29	36
154	72	29	37
154	74	27	35
151	73	27	36
151	73	25	35
147	73	27	35
146	74	26	33
143	74	27	34
142	74	27	34
142	74	27	34
137	74	26	34
137	74	26	33
136	75	27	32
134	75	27	32
132	75	28	33
130	75	27	33
127	75	28	32
126	75	29	33
125	75	29	34
125	75	29	34
120	76	28	32
121	75	29	33
120	74	30	35
120	74	29	35
119	73	29	37
119	73	29	36
118	73	29	37
117	74	28	37
116	75	29	36
116	75	29	36
113	74	32	37
114	74	30	38
113	74	30	37
113	74	31	38
114	75	28	35
112	75	30	34
112	73	32	36
114	74	30	36
112	73	33	38
112	73	33	38
117	74	28	35
117	74	29	36
116	73	30	37
118	74	28	36
117	74	30	37
119	73	29	38
120	74	28	37
119	73	30	38
122	74	27	37
122	74	27	37
127	74	28	38
127	74	28	38
126	74	29	38
129	75	26	36
130	78	27	33
130	77	28	35
131	77	28	35
133	77	27	35
135	78	27	34
135	78	27	34
138	78	26	33
139	79	26	32
140	77	26	33
142	77	25	33
143	77	26	34
144	78	25	32
145	77	26	34
145	78	26	33
147	78	26	33
147	78	26	33
152	78	24	32
151	78	24	32
151	78	24	32
